precision_g4,recall_g4,precision_g35,recall_g35,precision_la,recall_la
0.09375,0.42857142857142855,0.045454545454545456,0.14285714285714285,0.0,0.0
0.037037037037037035,0.2,0.14285714285714285,0.2,0.0,0.0
0.12121212121212122,0.6666666666666666,0.1,0.16666666666666666,0.0,0.0
0.09090909090909091,0.75,0.1,0.25,0.0,0.0
0.08823529411764706,0.5,0.0,0.0,0.125,0.3333333333333333
0.058823529411764705,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.09090909090909091,0.16666666666666666
0.08333333333333333,0.25,0.0,0.0,0.08333333333333333,0.25
0.0,0.0,0.0,0.0,0.1875,0.5
0.0,0.0,0.1111111111111111,0.2,0.11764705882352941,0.4
0.07142857142857142,0.2,0.0,0.0,0.07142857142857142,0.2
0.14285714285714285,0.4,0.3333333333333333,0.6,0.15384615384615385,0.4
0.0,0.0,0.0,0.0,0.05,0.2
0.07142857142857142,0.2,0.1,0.2,0.06666666666666667,0.2
0.0,0.0,0.2,0.2,0.15384615384615385,0.4
0.15384615384615385,0.4,0.125,0.4,0.2,0.6
0.05555555555555555,0.2,0.0,0.0,0.23529411764705882,0.8
0.15,0.75,0.2727272727272727,0.75,0.1875,0.75
0.11764705882352941,0.3333333333333333,0.5,0.5,0.2,0.5
0.25,0.8,0.4,0.8,0.2,0.6
0.058823529411764705,0.2,0.5,0.4,0.125,0.2
0.13333333333333333,0.4,0.2,0.4,0.13333333333333333,0.4
0.06666666666666667,0.3333333333333333,0.07692307692307693,0.3333333333333333,0.1,0.6666666666666666
0.2222222222222222,1.0,0.2857142857142857,1.0,0.2222222222222222,1.0
0.16666666666666666,0.75,0.25,0.75,0.14285714285714285,0.5
0.06666666666666667,0.2,0.125,0.2,0.07142857142857142,0.2
0.07142857142857142,0.2,0.125,0.2,0.0625,0.2
0.06666666666666667,0.14285714285714285,0.0,0.0,0.05555555555555555,0.14285714285714285
0.07142857142857142,0.14285714285714285,0.0,0.0,0.15384615384615385,0.2857142857142857
0.0,0.0,0.1111111111111111,0.14285714285714285,0.0,0.0
0.07142857142857142,0.2,0.07692307692307693,0.2,0.07692307692307693,0.2
0.0625,0.2,0.0,0.0,0.07692307692307693,0.2
0.0,0.0,0.08333333333333333,0.3333333333333333,0.06666666666666667,0.3333333333333333
0.0,0.0,0.0,0.0,0.07142857142857142,0.3333333333333333
0.06666666666666667,0.25,0.16666666666666666,0.25,0.0,0.0
0.07142857142857142,0.2,0.125,0.2,0.08333333333333333,0.2
0.06666666666666667,0.25,0.3,0.75,0.0,0.0
0.07692307692307693,0.14285714285714285,0.09090909090909091,0.14285714285714285,0.06666666666666667,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1,0.14285714285714285,0.14285714285714285,0.2857142857142857
0.0,0.0,0.0,0.0,0.07142857142857142,0.125
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.07692307692307693,0.2,0.07142857142857142,0.2
0.06666666666666667,0.14285714285714285,0.0,0.0,0.11764705882352941,0.2857142857142857
0.06666666666666667,0.2,0.07692307692307693,0.2,0.0,0.0
0.07142857142857142,0.1111111111111111,0.14285714285714285,0.1111111111111111,0.0625,0.1111111111111111
0.07692307692307693,0.14285714285714285,0.0,0.0,0.08333333333333333,0.14285714285714285
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.07692307692307693,0.1,0.16666666666666666,0.1,0.08333333333333333,0.1
0.07692307692307693,0.16666666666666666,0.0,0.0,0.0,0.0
0.0,0.0,0.1111111111111111,0.1111111111111111,0.11764705882352941,0.2222222222222222
