precision_g4,recall_g4,precision_g35,recall_g35,precision_la,recall_la
0.0,0.0,0.14285714285714285,0.16666666666666666,0.06666666666666667,0.16666666666666666
0.14285714285714285,0.2,0.1111111111111111,0.2,0.14285714285714285,0.2
0.07142857142857142,0.6666666666666666,0.0,0.0,0.0,0.0
0.07407407407407407,0.5,0.14285714285714285,0.25,0.0625,0.25
0.06060606060606061,0.5,0.2,0.25,0.1111111111111111,0.5
0.21875,0.6666666666666666,0.25,0.3333333333333333,0.0,0.0
0.09375,0.5,0.2,0.16666666666666666,0.0,0.0
0.28125,0.8571428571428571,0.25,0.2857142857142857,0.15384615384615385,0.14285714285714285
0.1875,0.5555555555555556,0.25,0.2222222222222222,0.1,0.2222222222222222
0.25,0.8,0.0,0.0,0.0,0.0
0.18181818181818182,0.42857142857142855,0.2727272727272727,0.42857142857142855,0.06666666666666667,0.14285714285714285
0.24242424242424243,0.6666666666666666,0.4,0.3333333333333333,0.35714285714285715,0.5
0.21212121212121213,1.0,0.375,0.6,0.13333333333333333,0.4
0.21212121212121213,0.5,0.2,0.3333333333333333,0.29411764705882354,0.5
0.3125,0.8,0.5,0.6,0.23076923076923078,0.4
0.21212121212121213,0.8,0.4444444444444444,0.8,0.26666666666666666,0.4
0.28125,0.7142857142857143,0.09090909090909091,0.2857142857142857,0.0,0.0
0.07407407407407407,0.4,0.42857142857142855,0.6,0.0,0.0
0.3333333333333333,1.0,0.4,0.6666666666666666,0.0,0.0
0.2727272727272727,1.0,0.3,0.75,0.0,0.0
0.3235294117647059,0.8333333333333334,0.3,0.3333333333333333,0.25,0.3333333333333333
0.14705882352941177,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.18181818181818182,0.3333333333333333
0.3333333333333333,0.5,0.0,0.0,0.25,0.5
0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.5
0.1875,0.4,0.5555555555555556,0.8,0.29411764705882354,0.4
0.21428571428571427,0.4,0.3,0.6,0.21428571428571427,0.2
0.35714285714285715,0.4,0.6666666666666666,0.8,0.38461538461538464,0.4
0.0,0.0,0.4,0.4,0.15,0.4
0.35714285714285715,0.4,0.5,0.6,0.3333333333333333,0.6
0.1875,0.6,0.4,0.6,0.3076923076923077,0.6
0.38461538461538464,0.6,0.3125,0.6,0.3333333333333333,0.6
0.2777777777777778,0.4,0.0625,0.2,0.29411764705882354,1.0
0.3,0.75,0.36363636363636365,0.75,0.25,0.75
0.23529411764705882,0.5,0.5,0.5,0.26666666666666666,0.6666666666666666
0.4375,1.0,0.4,0.8,0.2,0.6
0.23529411764705882,0.6,0.5,0.4,0.125,0.2
0.26666666666666666,0.8,0.2,0.4,0.3333333333333333,0.6
0.06666666666666667,0.3333333333333333,0.07692307692307693,0.3333333333333333,0.1,0.6666666666666666
0.2222222222222222,1.0,0.2857142857142857,1.0,0.2222222222222222,1.0
0.3888888888888889,1.0,0.25,0.75,0.2857142857142857,1.0
0.06666666666666667,0.2,0.25,0.4,0.2857142857142857,0.4
0.21428571428571427,0.4,0.125,0.2,0.125,0.2
0.13333333333333333,0.14285714285714285,0.2222222222222222,0.2857142857142857,0.16666666666666666,0.2857142857142857
0.21428571428571427,0.42857142857142855,0.0,0.0,0.23076923076923078,0.42857142857142855
0.07142857142857142,0.14285714285714285,0.3333333333333333,0.2857142857142857,0.0,0.0
0.07142857142857142,0.2,0.15384615384615385,0.2,0.07692307692307693,0.2
0.125,0.4,0.1,0.2,0.23076923076923078,0.4
0.07142857142857142,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.2,0.6666666666666666
0.07142857142857142,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.07142857142857142,0.3333333333333333
0.2,0.5,0.16666666666666666,0.25,0.0,0.0
0.14285714285714285,0.2,0.25,0.2,0.08333333333333333,0.2
0.2,0.5,0.5,0.75,0.0,0.0
0.23076923076923078,0.2857142857142857,0.2727272727272727,0.2857142857142857,0.2,0.2857142857142857
0.0,0.0,0.0,0.0,0.125,0.4
0.0,0.0,0.0,0.0,0.0,0.0
0.26666666666666666,0.2857142857142857,0.5,0.42857142857142855,0.2857142857142857,0.42857142857142855
0.3333333333333333,0.625,0.1,0.125,0.14285714285714285,0.125
0.21428571428571427,0.2,0.2727272727272727,0.4,0.0,0.0
0.23076923076923078,0.2,0.23076923076923078,0.2,0.2857142857142857,0.2
0.3333333333333333,0.5714285714285714,0.25,0.2857142857142857,0.23529411764705882,0.5714285714285714
0.26666666666666666,0.2,0.15384615384615385,0.2,0.0,0.0
0.21428571428571427,0.3333333333333333,0.2857142857142857,0.2222222222222222,0.1875,0.3333333333333333
0.07692307692307693,0.14285714285714285,0.0,0.0,0.16666666666666666,0.2857142857142857
0.26666666666666666,0.42857142857142855,0.1111111111111111,0.14285714285714285,0.2777777777777778,0.42857142857142855
0.21428571428571427,0.375,0.1111111111111111,0.125,0.2,0.375
0.26666666666666666,0.4,0.18181818181818182,0.2,0.3888888888888889,0.6
0.15384615384615385,0.2,0.3333333333333333,0.2,0.4166666666666667,0.3
0.23076923076923078,0.5,0.2222222222222222,0.3333333333333333,0.08333333333333333,0.16666666666666666
0.25,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.23529411764705882,0.3333333333333333
